,0,1,2,3,4,5,6,7,8,9
HNSCC6_p8_HNSCC6_P8_H12,0.12955985374823772,0.5014924756444068,-0.7807266528120895,1.0220810268377636,0.47304213954283497,-0.9617243949535985,-0.49624059993834146,0.25629256326735655,-0.9507333432174774,-0.4397822314559164
HNSCC18_P1_P9_HNSCC18_P1_P9_A01,-0.1007189553246573,0.41128314853593034,-0.3684299569128876,0.6171839022967903,0.3655959669638328,-0.29781181383319505,-1.0174762090146803,0.13833164692854424,-0.22801499850935325,0.28002094386188003
HNSCC6_p15_HNSCC6_P15_LN_H11,-0.10826918399591805,0.6749765373444538,-0.7576252352506964,1.3009276171723143,0.37299388919403037,-0.17936648698929436,0.11688536079454373,0.07779821230203608,-0.2553586423861801,-0.10450564726394435
HNSCC5_p7_HNSCC5_P7_C07,0.004573909488858942,0.6746233706558074,-0.5465324591807961,0.8808636441974556,0.15668937973642882,-0.556542446642459,-0.3568681122171657,-0.09467652746670562,-0.06712377622606328,0.49178479056177277
HNSCC5_p15_HNSCC5_P15_E07,-0.03056948820245427,0.820738201226259,-0.43270023484755044,0.8832680991401638,-0.10104721710879887,-0.3760417898662772,-0.4018903214401266,0.033269175818648515,-0.17310009113828942,0.49427489787038476
HNSCC6_p15_HNSCC6_P15_LN_H08,-0.18218681043190235,0.4858580524963897,-0.9074442350508802,1.113767227406653,0.4236734833810279,-0.32964218984861926,0.07146933197488962,-0.061975441169974416,-0.28774175602895596,0.10276913194167918
HNSCC6_p16_HNSCC6_P16_H11,-0.2210939843955964,0.32435137527657054,-0.7993101538556713,1.0409804237152274,0.7793038330845229,-0.16905858365253382,-0.5903476880801891,0.24275494256069763,0.14339276780393373,-0.09029586344477158
HNSCC18_P13_G04_S364_comb,-0.3604410625062007,0.3797502861040712,-0.18088707278308006,0.3148365527741376,-0.015042608265829767,-0.11949629995313019,-0.8934242988921263,-0.06250045539553517,-0.00569712515877192,0.6645357213415267
HNSCC6_p15_HNSCC6_P15_LN_G05,0.006041061310295606,0.7505768990911702,-0.5323426463368391,1.3094193292041616,0.2174819330225336,0.22089803139968414,0.13001381452635846,0.27882046106014935,-0.04746636300475647,-0.315644183019748
HNSCC5_p15_HNSCC5_P15_A04,0.26837340822969935,0.981254627046694,-0.429543822092068,0.6341158798060949,-0.3451677111257827,-0.8444540546903142,-0.4604701891917136,0.20690999173674576,-0.07725605729151094,0.381355405760778
